OrderID,CustomerID,OrderDateTime,Subtotal,DiscountRate,DiscountAmount,ShippingMethod,Shipping,Tax,Total
31722,2127,2026-05-21 22:11:14,427.98,0.10,42.80,Two-Day,0.00,26.96,412.14
31723,2128,2023-11-28 16:44:59,107.82,0.10,10.78,Standard,5.99,7.21,110.24
31724,2128,2023-12-27 13:31:39,313.35,0.10,31.34,Standard,0.00,19.74,301.75
31725,2128,2024-05-26 19:41:59,326.53,0.20,65.31,Standard,0.00,18.29,279.51
31726,2128,2024-11-12 19:08:27,435.60,0.10,43.56,Standard,0.00,27.44,419.48
31727,2128,2024-11-26 20:33:47,602.19,0.15,90.33,Standard,0.00,35.83,547.69
31728,2128,2025-07-04 15:38:37,39.28,0.10,3.93,Standard,5.99,2.89,44.23
31729,2128,2025-11-20 15:07:03,216.96,0.10,21.70,Standard,0.00,13.67,208.93
31730,2128,2026-01-07 00:23:58,237.30,0.05,11.87,Standard,0.00,15.78,241.21
31731,2128,2026-03-10 13:42:49,207.93,0.05,10.40,Standard,0.00,13.83,211.36
31732,2129,2026-02-25 15:34:17,124.46,0.05,6.22,Two-Day,12.99,9.19,140.42
31733,2129,2026-03-04 13:27:48,199.96,0.05,10.00,Standard,0.00,13.30,203.26
31734,2129,2026-05-17 22:22:42,138.81,0.05,6.94,Two-Day,0.00,9.23,141.10
31735,2129,2026-06-14 20:08:08,257.12,0.10,25.71,Standard,0.00,16.20,247.61
31736,2129,2026-07-20 13:52:47,489.67,0.10,48.97,Standard,0.00,30.85,471.55
31737,2129,2026-07-25 12:07:12,168.86,0.05,8.44,Standard,0.00,11.23,171.65
31738,2129,2026-08-15 18:12:58,353.17,0.10,35.32,Standard,0.00,22.25,340.10
31739,2130,2026-03-03 12:51:56,70.70,0.00,0.00,Standard,5.99,5.37,82.06
31740,2130,2026-03-27 16:17:59,127.09,0.05,6.35,Standard,5.99,8.87,135.60
31741,2130,2026-04-03 16:12:40,238.71,0.05,11.94,Standard,0.00,15.87,242.64
31742,2130,2026-04-06 13:12:13,384.06,0.10,38.41,Standard,0.00,24.20,369.85
31743,2130,2026-04-14 12:36:49,213.98,0.05,10.70,Standard,0.00,14.23,217.51
31744,2130,2026-05-09 14:03:51,354.18,0.10,35.42,Two-Day,0.00,22.31,341.07
31745,2130,2026-06-01 20:31:49,18.00,0.00,0.00,Standard,5.99,1.68,25.67
31746,2130,2026-08-09 19:49:46,96.70,0.00,0.00,Standard,5.99,7.19,109.88
31747,2130,2026-08-23 13:55:35,144.92,0.05,7.25,Standard,0.00,9.64,147.31
31748,2131,2023-09-23 03:12:52,479.29,0.10,47.93,Standard,0.00,30.20,461.56
31749,2131,2024-08-15 14:15:32,403.27,0.10,40.33,Standard,0.00,25.41,388.35
31750,2131,2025-06-01 18:41:39,155.80,0.05,7.79,Standard,0.00,10.36,158.37
31751,2131,2025-07-13 19:18:19,801.76,0.15,120.26,Standard,0.00,47.71,729.21
31752,2131,2026-04-20 16:26:18,71.11,0.00,0.00,Standard,5.99,5.40,82.50
31753,2131,2026-08-21 10:26:17,303.77,0.10,30.38,Standard,0.00,19.14,292.53
31754,2132,2024-05-13 14:35:55,69.17,0.00,0.00,Standard,5.99,5.26,80.42
31755,2132,2024-06-06 22:46:51,44.40,0.00,0.00,Next-Day,24.99,4.86,74.25
31756,2132,2024-06-06 15:39:59,220.61,0.05,11.03,Standard,0.00,14.67,224.25
31757,2132,2024-06-13 16:24:32,412.82,0.10,41.28,Standard,0.00,26.01,397.55
31758,2132,2024-06-15 11:04:34,526.80,0.15,79.02,Standard,0.00,31.34,479.12
31759,2132,2024-07-09 13:01:51,393.93,0.10,39.39,Standard,0.00,24.82,379.36
31760,2132,2024-08-04 12:29:13,563.69,0.20,112.74,Standard,0.00,31.57,482.52
31761,2132,2024-08-27 19:14:36,213.32,0.20,42.66,Standard,0.00,11.95,182.61
31762,2132,2024-11-12 15:05:12,66.64,0.00,0.00,Standard,5.99,5.08,77.71
31763,2132,2024-11-18 18:56:03,412.62,0.10,41.26,Standard,0.00,26.00,397.36
31764,2132,2024-12-23 22:01:26,156.83,0.05,7.84,Two-Day,0.00,10.43,159.42
31765,2132,2025-01-30 16:57:35,201.70,0.05,10.09,Standard,0.00,13.41,205.02
31766,2132,2025-03-14 05:18:24,18.57,0.20,3.71,Standard,5.99,1.46,22.31
31767,2132,2025-04-06 08:18:04,84.84,0.00,0.00,Standard,5.99,6.36,97.19
31768,2132,2025-04-26 19:30:10,223.35,0.05,11.17,Standard,0.00,14.85,227.03
31769,2132,2025-05-23 15:02:45,357.39,0.10,35.74,Standard,0.00,22.52,344.17
31770,2132,2025-05-29 19:12:45,331.77,0.10,33.18,Standard,0.00,20.90,319.49
31771,2132,2025-06-14 00:30:39,124.46,0.10,12.45,Two-Day,12.99,8.75,133.75
31772,2132,2025-06-16 10:38:16,246.37,0.05,12.32,Standard,0.00,16.38,250.43
31773,2132,2025-07-12 22:42:46,501.69,0.15,75.25,Standard,0.00,29.85,456.29
31774,2132,2025-08-27 04:36:37,127.09,0.05,6.35,Standard,5.99,8.87,135.60
31775,2132,2025-10-28 15:55:59,37.14,0.00,0.00,Standard,5.99,3.02,46.15
31776,2132,2025-11-01 14:39:13,366.22,0.10,36.62,Standard,0.00,23.07,352.67
31777,2132,2025-11-26 06:10:53,160.27,0.05,8.01,Standard,0.00,10.66,162.92
31778,2132,2025-12-11 06:39:12,666.23,0.20,133.25,Standard,0.00,37.31,570.29
31779,2132,2026-03-09 22:21:45,239.76,0.05,11.99,Standard,0.00,15.94,243.71
31780,2132,2026-03-12 16:03:41,410.32,0.10,41.03,Standard,0.00,25.85,395.14
31781,2132,2026-03-26 07:55:17,691.32,0.15,103.70,Standard,0.00,41.13,628.75
31782,2132,2026-05-04 22:06:26,273.42,0.10,27.34,Standard,0.00,17.23,263.31
31783,2132,2026-05-28 19:04:22,79.40,0.00,0.00,Standard,5.99,5.98,91.37
31784,2132,2026-06-09 19:17:53,65.16,0.00,0.00,Standard,5.99,4.98,76.13
31785,2132,2026-06-14 15:26:48,69.17,0.00,0.00,Standard,5.99,5.26,80.42
31786,2132,2026-06-20 13:58:14,139.18,0.05,6.96,Standard,0.00,9.26,141.48
31787,2132,2026-07-11 22:10:42,144.83,0.05,7.24,Standard,0.00,9.63,147.22
31788,2132,2026-07-12 13:25:51,119.54,0.05,5.98,Standard,5.99,8.37,127.92
31789,2132,2026-08-12 13:56:29,487.08,0.10,48.71,Standard,0.00,30.69,469.06
31790,2133,2024-09-07 18:09:35,477.40,0.10,47.74,Standard,0.00,30.08,459.74
31791,2133,2024-12-09 14:42:59,172.53,0.05,8.63,Standard,0.00,11.47,175.37
31792,2133,2024-12-22 20:37:53,138.81,0.05,6.94,Standard,0.00,9.23,141.10
31793,2133,2025-03-15 11:11:34,96.70,0.10,9.67,Standard,5.99,6.51,99.53
31794,2133,2025-04-08 08:57:22,167.10,0.05,8.36,Standard,0.00,11.11,169.85
31795,2133,2025-07-01 09:07:08,101.07,0.05,5.05,Two-Day,12.99,7.63,116.64
31796,2133,2025-07-20 10:42:00,238.71,0.05,11.94,Standard,0.00,15.87,242.64
31797,2133,2025-10-08 17:52:27,138.38,0.05,6.92,Standard,0.00,9.20,140.66
31798,2133,2025-12-13 18:17:01,91.14,0.00,0.00,Standard,5.99,6.80,103.93
31799,2133,2026-01-20 20:07:08,167.47,0.05,8.37,Standard,0.00,11.14,170.24
31800,2133,2026-02-09 08:21:59,201.70,0.05,10.09,Standard,0.00,13.41,205.02
31801,2133,2026-04-02 20:08:10,251.66,0.10,25.17,Standard,0.00,15.85,242.34
31802,2133,2026-04-10 10:13:16,88.36,0.00,0.00,Standard,5.99,6.60,100.95
31803,2133,2026-05-21 03:24:06,308.14,0.10,30.81,Standard,0.00,19.41,296.74
31804,2133,2026-07-13 10:58:43,175.63,0.05,8.78,Standard,0.00,11.68,178.53
31805,2134,2024-09-10 10:34:38,156.83,0.05,7.84,Next-Day,0.00,10.43,159.42
31806,2134,2024-09-17 17:15:01,353.47,0.10,35.35,Standard,0.00,22.27,340.39
31807,2134,2024-10-08 12:21:04,122.59,0.10,12.26,Standard,0.00,7.72,118.05
31808,2134,2024-10-24 19:38:19,1015.10,0.15,152.27,Standard,0.00,60.40,923.23
31809,2134,2024-11-01 15:28:25,222.89,0.10,22.29,Standard,0.00,14.04,214.64
31810,2134,2024-11-04 21:10:16,481.33,0.20,96.27,Two-Day,0.00,26.95,412.01
31811,2134,2024-11-19 17:53:59,371.71,0.10,37.17,Standard,0.00,23.42,357.96
31812,2134,2024-11-28 18:38:32,134.84,0.05,6.74,Standard,0.00,8.97,137.07
31813,2134,2024-12-13 14:38:14,78.00,0.20,15.60,Standard,0.00,4.37,66.77
31814,2134,2024-12-30 10:29:37,532.72,0.15,79.91,Standard,0.00,31.70,484.51
31815,2134,2025-01-03 14:44:41,122.21,0.05,6.11,Standard,0.00,8.13,124.23
31816,2134,2025-02-07 13:11:02,111.68,0.05,5.58,Standard,0.00,7.43,113.53
31817,2134,2025-03-08 12:21:02,428.85,0.10,42.89,Standard,0.00,27.02,412.98
31818,2134,2025-04-05 08:29:17,380.49,0.10,38.05,Standard,0.00,23.97,366.41
31819,2134,2025-04-09 15:45:56,105.76,0.05,5.29,Standard,0.00,7.03,107.50
31820,2134,2025-05-31 13:06:51,193.50,0.05,9.68,Standard,0.00,12.87,196.69
31821,2134,2025-06-16 14:12:26,104.50,0.05,5.23,Standard,0.00,6.95,106.22
31822,2134,2025-06-29 19:05:56,391.07,0.10,39.11,Two-Day,0.00,24.64,376.60
31823,2134,2025-07-01 20:32:49,1036.06,0.20,207.21,Standard,0.00,58.02,886.87
31824,2134,2025-07-25 16:51:50,57.50,0.00,0.00,Standard,0.00,4.03,61.53
31825,2134,2025-08-22 09:55:10,281.33,0.10,28.13,Standard,0.00,17.72,270.92
31826,2134,2025-09-02 20:31:19,536.57,0.15,80.49,Standard,0.00,31.93,488.01
31827,2134,2025-09-19 15:55:32,114.00,0.20,22.80,Standard,0.00,6.38,97.58
31828,2134,2025-10-03 14:11:17,156.83,0.05,7.84,Standard,0.00,10.43,159.42
31829,2134,2025-10-30 08:25:39,139.18,0.05,6.96,Standard,0.00,9.26,141.48
31830,2134,2025-11-14 16:41:21,18.00,0.10,1.80,Standard,0.00,1.13,17.33
31831,2134,2025-11-18 10:31:08,446.70,0.10,44.67,Two-Day,0.00,28.14,430.17
31832,2134,2025-11-19 16:21:10,347.32,0.10,34.73,Standard,0.00,21.88,334.47
31833,2134,2025-11-28 00:19:32,626.70,0.15,94.01,Standard,0.00,37.29,569.98
31834,2134,2026-01-03 13:23:16,118.68,0.05,5.93,Standard,0.00,7.89,120.64
31835,2134,2026-01-05 20:36:35,80.05,0.00,0.00,Standard,0.00,5.60,85.65
31836,2134,2026-01-07 18:33:08,439.77,0.10,43.98,Standard,0.00,27.71,423.50
31837,2134,2026-02-08 20:04:33,471.93,0.10,47.19,Standard,0.00,29.73,454.47
31838,2134,2026-02-13 18:01:05,290.45,0.10,29.05,Standard,0.00,18.30,279.70
31839,2134,2026-02-18 12:54:53,230.01,0.05,11.50,Standard,0.00,15.30,233.81
31840,2134,2026-02-28 20:49:27,283.22,0.10,28.32,Standard,0.00,17.84,272.74
31841,2134,2026-03-02 08:03:09,213.98,0.05,10.70,Standard,0.00,14.23,217.51
31842,2134,2026-03-04 14:30:03,312.57,0.10,31.26,Standard,0.00,19.69,301.00
31843,2134,2026-03-08 16:18:18,151.59,0.05,7.58,Standard,0.00,10.08,154.09
31844,2134,2026-03-20 05:56:57,154.88,0.05,7.74,Standard,0.00,10.30,157.44
31845,2134,2026-03-21 15:35:38,264.89,0.20,52.98,Standard,0.00,14.83,226.74
31846,2134,2026-03-25 20:45:19,113.18,0.05,5.66,Standard,0.00,7.53,115.05
31847,2134,2026-03-27 20:10:23,208.91,0.20,41.78,Two-Day,0.00,11.70,178.83
31848,2134,2026-03-30 12:08:45,248.45,0.05,12.42,Standard,0.00,16.52,252.55
31849,2134,2026-04-03 21:11:22,124.95,0.05,6.25,Standard,0.00,8.31,127.01
31850,2134,2026-04-04 20:03:59,574.60,0.15,86.19,Standard,0.00,34.19,522.60
31851,2134,2026-04-11 17:16:15,291.23,0.10,29.12,Standard,0.00,18.35,280.46
31852,2134,2026-04-17 20:52:34,558.05,0.15,83.71,Standard,0.00,33.20,507.54
31853,2134,2026-04-26 09:48:11,122.21,0.05,6.11,Standard,0.00,8.13,124.23
31854,2134,2026-05-14 11:47:04,238.28,0.05,11.91,Two-Day,0.00,15.85,242.22
31855,2134,2026-05-18 09:53:25,138.81,0.05,6.94,Standard,0.00,9.23,141.10
31856,2134,2026-05-24 23:49:10,282.65,0.10,28.27,Standard,0.00,17.81,272.19
31857,2134,2026-05-27 13:50:22,612.02,0.15,91.80,Standard,0.00,36.42,556.64
31858,2134,2026-05-29 14:53:25,186.28,0.05,9.31,Standard,0.00,12.39,189.36
31859,2134,2026-06-01 11:44:41,403.54,0.10,40.35,Two-Day,0.00,25.42,388.61
31860,2134,2026-06-03 10:55:35,128.16,0.05,6.41,Two-Day,0.00,8.52,130.27
31861,2134,2026-06-06 09:53:07,405.52,0.10,40.55,Standard,0.00,25.55,390.52
31862,2134,2026-06-20 10:15:02,32.60,0.10,3.26,Standard,0.00,2.05,31.39
31863,2134,2026-07-20 10:26:18,238.17,0.05,11.91,Standard,0.00,15.84,242.10
31864,2134,2026-08-05 20:07:47,439.09,0.10,43.91,Standard,0.00,27.66,422.84
31865,2134,2026-08-13 20:25:48,113.34,0.05,5.67,Next-Day,0.00,7.54,115.21
31866,2134,2026-08-30 18:01:52,60.31,0.00,0.00,Standard,0.00,4.22,64.53
31867,2134,2026-09-01 17:55:43,212.99,0.05,10.65,Two-Day,0.00,14.16,216.50
31868,2134,2026-09-03 17:09:00,383.19,0.10,38.32,Standard,0.00,24.14,369.01
31869,2135,2025-12-08 09:41:49,192.38,0.05,9.62,Standard,0.00,12.79,195.55
31870,2135,2026-01-14 20:47:06,18.00,0.00,0.00,Standard,5.99,1.68,25.67
31871,2135,2026-03-03 21:51:40,440.34,0.10,44.03,Standard,0.00,27.74,424.05
31872,2135,2026-04-04 16:17:38,111.09,0.05,5.55,Standard,5.99,7.81,119.34
31873,2135,2026-04-17 11:05:47,96.70,0.00,0.00,Standard,5.99,7.19,109.88
31874,2135,2026-05-17 20:00:46,536.86,0.15,80.53,Standard,0.00,31.94,488.27
31875,2135,2026-05-27 10:46:43,60.31,0.10,6.03,Standard,5.99,4.22,64.49
31876,2136,2023-05-08 21:51:53,164.41,0.05,8.22,Standard,0.00,10.93,167.12
31877,2136,2023-07-02 06:41:49,167.10,0.05,8.36,Standard,0.00,11.11,169.85
31878,2136,2024-01-01 14:23:43,603.26,0.15,90.49,Standard,0.00,35.89,548.66
31879,2136,2024-05-09 14:05:34,44.40,0.00,0.00,Two-Day,12.99,4.02,61.41
31880,2136,2024-06-09 11:30:36,189.10,0.05,9.46,Standard,0.00,12.57,192.21
31881,2136,2025-01-20 21:01:51,154.88,0.10,15.49,Standard,0.00,9.76,149.15
31882,2136,2025-08-16 19:42:02,796.36,0.15,119.45,Standard,0.00,47.38,724.29
31883,2136,2026-02-20 16:10:43,329.44,0.10,32.94,Standard,0.00,20.76,317.26
31884,2136,2026-08-26 19:02:00,124.95,0.05,6.25,Standard,5.99,8.73,133.42
31885,2137,2026-04-04 15:40:57,248.72,0.05,12.44,Standard,0.00,16.54,252.82
31886,2137,2026-06-08 10:20:37,536.58,0.15,80.49,Standard,0.00,31.93,488.02
31887,2137,2026-07-14 14:03:56,313.35,0.10,31.34,Standard,0.00,19.74,301.75
31888,2137,2026-08-07 15:33:11,291.56,0.10,29.16,Standard,0.00,18.37,280.77
31889,2137,2026-08-28 20:26:48,314.71,0.10,31.47,Standard,0.00,19.83,303.07
31890,2138,2025-07-21 22:56:46,373.26,0.10,37.33,Next-Day,0.00,23.52,359.45
31891,2138,2026-04-13 17:10:07,316.85,0.10,31.69,Standard,0.00,19.96,305.12
31892,2138,2026-04-20 18:50:34,223.35,0.05,11.17,Standard,0.00,14.85,227.03
31893,2138,2026-08-13 07:01:49,152.14,0.05,7.61,Standard,0.00,10.12,154.65
31894,2139,2023-09-03 20:34:37,71.11,0.00,0.00,Standard,5.99,5.40,82.50
31895,2139,2023-11-28 20:33:37,465.25,0.10,46.53,Two-Day,0.00,29.31,448.03
31896,2139,2023-12-04 17:41:53,231.29,0.05,11.56,Standard,0.00,15.38,235.11
31897,2139,2024-04-29 11:58:55,238.71,0.05,11.94,Standard,0.00,15.87,242.64
31898,2139,2024-06-26 18:45:21,100.32,0.05,5.02,Standard,5.99,7.09,108.38
31899,2139,2024-08-27 21:35:24,465.03,0.10,46.50,Two-Day,0.00,29.30,447.83
31900,2139,2024-08-28 10:39:23,311.34,0.20,62.27,Standard,0.00,17.43,266.50
31901,2139,2024-10-09 14:46:43,139.18,0.05,6.96,Standard,0.00,9.26,141.48
31902,2139,2024-10-19 13:04:30,157.53,0.05,7.88,Standard,0.00,10.48,160.13
31903,2139,2024-11-24 06:24:02,167.71,0.05,8.39,Standard,0.00,11.15,170.47
31904,2139,2025-03-16 18:35:47,609.69,0.15,91.45,Standard,0.00,36.28,554.52
31905,2139,2025-07-10 21:21:55,53.55,0.00,0.00,Standard,5.99,4.17,63.71
31906,2139,2025-07-29 23:47:52,32.60,0.20,6.52,Standard,5.99,2.24,34.31
31907,2139,2025-12-26 17:09:38,151.59,0.05,7.58,Two-Day,0.00,10.08,154.09
31908,2139,2026-01-16 13:31:35,96.70,0.00,0.00,Standard,5.99,7.19,109.88
31909,2139,2026-02-01 01:05:16,207.94,0.05,10.40,Standard,0.00,13.83,211.37
31910,2139,2026-05-22 21:29:16,145.82,0.05,7.29,Standard,0.00,9.70,148.23
31911,2139,2026-06-16 20:36:32,173.95,0.20,34.79,Standard,0.00,9.74,148.90
31912,2139,2026-06-26 16:51:46,172.53,0.05,8.63,Standard,0.00,11.47,175.37
31913,2139,2026-09-02 18:03:33,318.38,0.10,31.84,Two-Day,0.00,20.06,306.60
31914,2140,2025-06-30 17:06:22,217.22,0.05,10.86,Standard,0.00,14.45,220.81
31915,2140,2025-07-02 17:09:17,184.53,0.05,9.23,Standard,0.00,12.27,187.57
31916,2140,2026-01-04 05:06:45,979.38,0.15,146.91,Standard,0.00,58.27,890.74
31917,2140,2026-01-24 15:31:27,353.45,0.10,35.35,Standard,0.00,22.27,340.37
31918,2140,2026-02-15 20:33:51,35.60,0.00,0.00,Standard,5.99,2.91,44.50
31919,2140,2026-04-15 10:54:42,88.43,0.20,17.69,Standard,5.99,5.37,82.10
31920,2140,2026-04-28 11:44:22,267.17,0.10,26.72,Next-Day,0.00,16.83,257.28
31921,2140,2026-05-26 00:56:51,116.62,0.10,11.66,Standard,5.99,7.77,118.72
31922,2140,2026-06-06 21:01:45,351.80,0.10,35.18,Standard,0.00,22.16,338.78
31923,2140,2026-07-28 22:29:17,911.43,0.20,182.29,Standard,0.00,51.04,780.18
31924,2141,2024-04-14 18:46:36,111.68,0.05,5.58,Standard,5.99,7.85,119.94
31925,2141,2024-05-23 10:05:03,72.60,0.10,7.26,Next-Day,24.99,6.32,96.65
31926,2141,2024-06-24 20:48:51,201.74,0.05,10.09,Standard,0.00,13.42,205.07
31927,2141,2025-05-13 22:34:24,915.66,0.15,137.35,Two-Day,0.00,54.48,832.79
31928,2141,2025-08-14 16:03:15,88.43,0.00,0.00,Standard,5.99,6.61,101.03
31929,2141,2026-07-14 20:11:47,774.95,0.15,116.24,Standard,0.00,46.11,704.82
31930,2142,2024-06-23 11:09:50,241.92,0.05,12.10,Standard,0.00,16.09,245.91
31931,2142,2024-09-24 10:26:48,458.33,0.10,45.83,Standard,0.00,28.88,441.38
31932,2142,2024-12-04 10:53:04,238.17,0.05,11.91,Standard,0.00,15.84,242.10
31933,2142,2024-12-25 10:37:45,216.33,0.05,10.82,Standard,0.00,14.39,219.90
31934,2142,2025-05-04 05:29:32,176.72,0.05,8.84,Standard,0.00,11.75,179.63
31935,2142,2025-05-29 18:47:05,558.99,0.15,83.85,Next-Day,0.00,33.26,508.40
31936,2142,2025-06-14 01:44:25,172.53,0.05,8.63,Standard,0.00,11.47,175.37
31937,2142,2025-07-23 14:36:18,313.35,0.10,31.34,Two-Day,0.00,19.74,301.75
31938,2142,2025-09-14 16:15:37,137.16,0.05,6.86,Standard,0.00,9.12,139.42
31939,2142,2025-10-09 19:31:30,183.51,0.05,9.18,Standard,0.00,12.20,186.53
31940,2142,2025-12-11 15:56:34,61.90,0.10,6.19,Two-Day,12.99,4.81,73.51
31941,2142,2026-01-13 20:17:56,33.32,0.00,0.00,Standard,5.99,2.75,42.06
31942,2142,2026-03-20 11:45:37,219.61,0.05,10.98,Two-Day,0.00,14.60,223.23
31943,2142,2026-04-20 13:05:37,264.78,0.10,26.48,Standard,0.00,16.68,254.98
31944,2142,2026-05-18 21:43:07,99.96,0.00,0.00,Two-Day,12.99,7.91,120.86
31945,2142,2026-07-04 13:21:04,316.84,0.10,31.68,Standard,0.00,19.96,305.12
31946,2143,2023-06-03 02:45:54,115.58,0.05,5.78,Standard,5.99,8.11,123.90
31947,2143,2023-06-17 21:54:19,656.74,0.15,98.51,Standard,0.00,39.08,597.31
31948,2143,2023-07-02 19:23:10,143.01,0.10,14.30,Standard,0.00,9.01,137.72
31949,2143,2023-08-11 19:09:56,313.35,0.10,31.34,Standard,0.00,19.74,301.75
31950,2143,2023-10-26 08:43:04,281.06,0.10,28.11,Standard,0.00,17.71,270.66
31951,2143,2023-11-08 20:10:17,36.00,0.00,0.00,Standard,5.99,2.94,44.93
31952,2143,2024-02-09 17:59:54,296.43,0.10,29.64,Standard,0.00,18.68,285.47
31953,2143,2024-03-01 15:07:09,63.02,0.00,0.00,Standard,5.99,4.83,73.84
31954,2143,2024-03-12 07:09:15,53.06,0.00,0.00,Standard,5.99,4.13,63.18
31955,2143,2024-04-22 09:43:25,363.34,0.20,72.67,Standard,0.00,20.35,311.02
31956,2143,2024-05-10 09:38:32,461.30,0.10,46.13,Standard,0.00,29.06,444.23
31957,2143,2024-06-22 21:52:37,189.10,0.05,9.46,Standard,0.00,12.57,192.21
31958,2143,2024-08-15 15:41:03,614.35,0.20,122.87,Standard,0.00,34.40,525.88
31959,2143,2024-08-17 20:35:42,127.50,0.05,6.38,Standard,5.99,8.90,136.01
31960,2143,2024-09-21 23:08:59,55.71,0.00,0.00,Standard,5.99,4.32,66.02
31961,2143,2024-10-29 23:19:56,507.78,0.15,76.17,Standard,0.00,30.21,461.82
31962,2143,2024-11-01 18:24:15,554.82,0.15,83.22,Standard,0.00,33.01,504.61
31963,2143,2024-11-08 01:26:40,28.75,0.00,0.00,Standard,5.99,2.43,37.17
31964,2143,2024-12-02 16:31:10,231.29,0.05,11.56,Standard,0.00,15.38,235.11
31965,2143,2024-12-16 20:12:08,313.35,0.10,31.34,Standard,0.00,19.74,301.75
31966,2143,2025-02-16 17:39:05,435.79,0.10,43.58,Standard,0.00,27.45,419.66
31967,2143,2025-03-02 12:20:34,260.27,0.10,26.03,Standard,0.00,16.40,250.64
31968,2143,2025-03-09 15:35:30,31.78,0.00,0.00,Standard,5.99,2.64,40.41
31969,2143,2025-03-11 21:19:50,395.73,0.10,39.57,Standard,0.00,24.93,381.09
31970,2143,2025-04-09 19:12:33,33.44,0.00,0.00,Standard,5.99,2.76,42.19
31971,2143,2025-04-10 19:40:49,160.10,0.05,8.01,Standard,0.00,10.65,162.74
31972,2143,2025-04-26 18:38:02,113.18,0.05,5.66,Standard,5.99,7.95,121.46
31973,2143,2025-05-03 22:25:03,317.32,0.10,31.73,Standard,0.00,19.99,305.58
31974,2143,2025-05-27 13:35:37,416.00,0.10,41.60,Standard,0.00,26.21,400.61
31975,2143,2025-09-09 08:35:31,170.39,0.05,8.52,Standard,0.00,11.33,173.20
31976,2143,2025-09-13 23:42:57,579.41,0.15,86.91,Two-Day,0.00,34.48,526.98
31977,2143,2025-12-29 01:59:01,128.16,0.10,12.82,Two-Day,12.99,8.98,137.31
31978,2143,2026-01-21 13:15:02,31.78,0.10,3.18,Standard,5.99,2.42,37.01
31979,2143,2026-01-31 22:21:53,398.74,0.10,39.87,Standard,0.00,25.12,383.99
31980,2143,2026-02-24 18:32:19,207.51,0.05,10.38,Standard,0.00,13.80,210.93
31981,2143,2026-04-07 19:00:27,155.94,0.05,7.80,Standard,0.00,10.37,158.51
31982,2143,2026-06-07 18:03:06,94.49,0.00,0.00,Standard,5.99,7.03,107.51
31983,2143,2026-06-12 19:02:05,418.53,0.10,41.85,Standard,0.00,26.37,403.05
31984,2143,2026-06-21 13:54:19,213.98,0.05,10.70,Standard,0.00,14.23,217.51
31985,2143,2026-06-26 19:23:14,236.99,0.05,11.85,Two-Day,0.00,15.76,240.90
31986,2143,2026-07-06 11:09:18,440.13,0.10,44.01,Two-Day,0.00,27.73,423.85
31987,2143,2026-08-01 15:22:43,417.14,0.10,41.71,Standard,0.00,26.28,401.71
31988,2143,2026-08-04 22:30:17,111.68,0.05,5.58,Standard,5.99,7.85,119.94
31989,2143,2026-08-24 18:17:04,236.92,0.05,11.85,Standard,0.00,15.75,240.82
31990,2144,2026-05-14 17:37:08,78.00,0.10,7.80,Standard,5.99,5.33,81.52
31991,2145,2026-06-16 09:28:07,409.89,0.10,40.99,Standard,0.00,25.82,394.72
31992,2145,2026-06-17 12:11:40,230.03,0.10,23.00,Standard,0.00,14.49,221.52
31993,2146,2024-07-08 20:20:56,137.21,0.05,6.86,Standard,0.00,9.12,139.47
31994,2146,2025-08-05 17:16:37,176.86,0.05,8.84,Standard,0.00,11.76,179.78
31995,2146,2025-10-17 19:00:27,154.88,0.05,7.74,Standard,0.00,10.30,157.44
31996,2146,2026-01-04 20:06:39,69.17,0.00,0.00,Two-Day,12.99,5.75,87.91
31997,2146,2026-04-22 09:29:14,60.31,0.00,0.00,Standard,5.99,4.64,70.94
31998,2146,2026-07-15 21:49:58,199.69,0.05,9.98,Two-Day,0.00,13.28,202.99
31999,2147,2023-07-21 20:39:16,67.51,0.00,0.00,Standard,0.00,4.73,72.24
32000,2147,2023-09-05 12:11:46,313.35,0.10,31.34,Two-Day,0.00,19.74,301.75
32001,2147,2023-10-06 22:09:29,238.71,0.05,11.94,Standard,0.00,15.87,242.64
32002,2147,2024-01-27 17:48:37,251.66,0.10,25.17,Standard,0.00,15.85,242.34
32003,2147,2024-05-05 19:54:07,218.99,0.05,10.95,Standard,0.00,14.56,222.60
32004,2147,2024-07-27 23:07:43,71.11,0.00,0.00,Two-Day,0.00,4.98,76.09
32005,2147,2024-09-17 16:22:24,264.73,0.10,26.47,Standard,0.00,16.68,254.94
32006,2147,2024-12-01 10:18:47,73.40,0.00,0.00,Standard,0.00,5.14,78.54
32007,2147,2024-12-14 13:54:16,262.92,0.10,26.29,Standard,0.00,16.56,253.19
32008,2147,2025-01-25 15:38:40,261.39,0.10,26.14,Standard,0.00,16.47,251.72
32009,2147,2025-02-25 19:17:59,223.35,0.05,11.17,Standard,0.00,14.85,227.03
32010,2147,2025-05-10 03:43:58,156.83,0.05,7.84,Standard,0.00,10.43,159.42
32011,2147,2025-05-22 19:02:28,454.81,0.10,45.48,Standard,0.00,28.65,437.98
32012,2147,2025-07-13 19:26:21,281.33,0.10,28.13,Standard,0.00,17.72,270.92
32013,2147,2025-10-19 19:11:55,522.01,0.15,78.30,Standard,0.00,31.06,474.77
32014,2147,2025-12-04 01:58:48,739.03,0.15,110.85,Standard,0.00,43.97,672.15
32015,2147,2026-04-04 20:00:16,290.25,0.10,29.03,Standard,0.00,18.29,279.51
